id,section,word,correctAnswer,choice2,choice3,choice4,points,explanation,questionType,passage
L11-P10-S03,Lesson 11,At least half of the world’s languages are likely to disappear within the next century or ___.,two,month,week,decade only,1,The paragraph says “within the next century or two.”,Summary Cloze,"[10] Of the world’s more or less 7,000 languages, up to 800 may now be spoken in the New York metropolitan area, more than in any other city ― only London and Paris come close. Of the estimated 176 languages indigenous to and still spoken in the United States, at least fifty are nearly extinct, with fewer than ten speakers. Nearly everywhere, centuries of imperialism, capitalism, urbanization, environmental destruction, and nation-building are now having their full linguistic effect. It’s another extinction event, parallel to the massive, ongoing loss of plant and animal species. At least half of the world’s languages are likely to disappear within the next century or two: those that are unwritten, least documented, and in some cases completely unknown outside their speech communities are in greatest danger."
L11-P11-V01,Lesson 11,"As used in paragraph 11, “stamping out” most nearly means:",forcibly eliminating,carefully preserving,politely translating,slowly learning,1,"The phrase appears with suppression and shaming into silence, so it means forcibly eliminating.",Vocabulary,"[11] There are powerful arguments for the value of linguistic diversity. Education research shows that children learn best in their mother tongue. Being raised multilingual ― the norm outside the English-speaking world ― can improve cognitive development, and possibly have an effect on one’s capacity for empathy. The active suppression, stamping out, and shaming into silence of languages should also be understood as a question of justice and human rights ― it’s the powerful, over and over again, who impose their words on the powerless. Evidence seems to indicate that indigenous peoples with resilient languages and cultures are better able to withstand social breakdown. And consider the massive loss of knowledge and wisdom and art that comes with the loss of any language, which no amount of last-minute translation can stop. Each language’s vanishing, as the linguist Ken Hale writes, would feel “like dropping a bomb on the Louvre.”"
L11-P11-F01,Lesson 11,"According to paragraph 11, what does education research show?",Children learn best in their mother tongue.,Children learn best when their mother tongue is banned.,Multilingualism always prevents cognitive development.,Translation can fully prevent the loss caused by language death.,1,The paragraph states that education research shows children learn best in their mother tongue.,Factual,"[11] There are powerful arguments for the value of linguistic diversity. Education research shows that children learn best in their mother tongue. Being raised multilingual ― the norm outside the English-speaking world ― can improve cognitive development, and possibly have an effect on one’s capacity for empathy. The active suppression, stamping out, and shaming into silence of languages should also be understood as a question of justice and human rights ― it’s the powerful, over and over again, who impose their words on the powerless. Evidence seems to indicate that indigenous peoples with resilient languages and cultures are better able to withstand social breakdown. And consider the massive loss of knowledge and wisdom and art that comes with the loss of any language, which no amount of last-minute translation can stop. Each language’s vanishing, as the linguist Ken Hale writes, would feel “like dropping a bomb on the Louvre.”"
L11-P11-I01,Lesson 11,What is the main implication of paragraph 11?,"Preserving linguistic diversity matters for education, justice, culture, and knowledge.",Only large languages are valuable enough to preserve.,Language loss can be solved completely by last-minute translation.,Multilingualism is unusual outside the English-speaking world.,1,"The paragraph gives educational, cognitive, human-rights, cultural, and knowledge-based arguments.",Inference,"[11] There are powerful arguments for the value of linguistic diversity. Education research shows that children learn best in their mother tongue. Being raised multilingual ― the norm outside the English-speaking world ― can improve cognitive development, and possibly have an effect on one’s capacity for empathy. The active suppression, stamping out, and shaming into silence of languages should also be understood as a question of justice and human rights ― it’s the powerful, over and over again, who impose their words on the powerless. Evidence seems to indicate that indigenous peoples with resilient languages and cultures are better able to withstand social breakdown. And consider the massive loss of knowledge and wisdom and art that comes with the loss of any language, which no amount of last-minute translation can stop. Each language’s vanishing, as the linguist Ken Hale writes, would feel “like dropping a bomb on the Louvre.”"
L11-P11-S01,Lesson 11,Children learn best in their mother ___.,tongue,city,school,law,1,The paragraph says children learn best in their mother tongue.,Summary Cloze,"[11] There are powerful arguments for the value of linguistic diversity. Education research shows that children learn best in their mother tongue. Being raised multilingual ― the norm outside the English-speaking world ― can improve cognitive development, and possibly have an effect on one’s capacity for empathy. The active suppression, stamping out, and shaming into silence of languages should also be understood as a question of justice and human rights ― it’s the powerful, over and over again, who impose their words on the powerless. Evidence seems to indicate that indigenous peoples with resilient languages and cultures are better able to withstand social breakdown. And consider the massive loss of knowledge and wisdom and art that comes with the loss of any language, which no amount of last-minute translation can stop. Each language’s vanishing, as the linguist Ken Hale writes, would feel “like dropping a bomb on the Louvre.”"
L11-P11-S02,Lesson 11,Being raised multilingual can improve cognitive development and may affect one’s capacity for ___.,empathy,taxation,trade,silence,1,The paragraph says multilingual upbringing may affect empathy.,Summary Cloze,"[11] There are powerful arguments for the value of linguistic diversity. Education research shows that children learn best in their mother tongue. Being raised multilingual ― the norm outside the English-speaking world ― can improve cognitive development, and possibly have an effect on one’s capacity for empathy. The active suppression, stamping out, and shaming into silence of languages should also be understood as a question of justice and human rights ― it’s the powerful, over and over again, who impose their words on the powerless. Evidence seems to indicate that indigenous peoples with resilient languages and cultures are better able to withstand social breakdown. And consider the massive loss of knowledge and wisdom and art that comes with the loss of any language, which no amount of last-minute translation can stop. Each language’s vanishing, as the linguist Ken Hale writes, would feel “like dropping a bomb on the Louvre.”"
L11-P11-S03,Lesson 11,Ken Hale compares the disappearance of a language to dropping a bomb on the ___.,Louvre,airport,United Nations,Bronx,1,The paragraph quotes Ken Hale comparing language loss to dropping a bomb on the Louvre.,Summary Cloze,"[11] There are powerful arguments for the value of linguistic diversity. Education research shows that children learn best in their mother tongue. Being raised multilingual ― the norm outside the English-speaking world ― can improve cognitive development, and possibly have an effect on one’s capacity for empathy. The active suppression, stamping out, and shaming into silence of languages should also be understood as a question of justice and human rights ― it’s the powerful, over and over again, who impose their words on the powerless. Evidence seems to indicate that indigenous peoples with resilient languages and cultures are better able to withstand social breakdown. And consider the massive loss of knowledge and wisdom and art that comes with the loss of any language, which no amount of last-minute translation can stop. Each language’s vanishing, as the linguist Ken Hale writes, would feel “like dropping a bomb on the Louvre.”"
L12-P01-V01,Lesson 12,"As used in paragraph 1, the phrase “involves a mix of” most nearly means:",includes a combination of,removes the need for,is limited to only,strongly disagrees with,1,The paragraph says adults usually learn through a combination of the three strategies.,Vocabulary,"[1] There are three ways to learn: You can research and systematically analyze information, you can conduct your own experiments, or you can believe what people tell you. For adults, learning new things usually involves a mix of all three strategies. But, for young children, the story is very different. Children need to be able to trust the people they learn information from in order to learn properly. And, if they don’t trust their teachers, they won’t learn as much."
L12-P01-F01,Lesson 12,"According to paragraph 1, what is one of the three ways to learn?",Believing what people tell you,Avoiding information from adults,Teaching others before learning,Memorizing words without context,1,"Paragraph 1 lists researching, experimenting, and believing what people tell you as three ways to learn.",Factual,"[1] There are three ways to learn: You can research and systematically analyze information, you can conduct your own experiments, or you can believe what people tell you. For adults, learning new things usually involves a mix of all three strategies. But, for young children, the story is very different. Children need to be able to trust the people they learn information from in order to learn properly. And, if they don’t trust their teachers, they won’t learn as much."
L12-P01-I01,Lesson 12,What can be inferred from paragraph 1 about young children?,Their learning depends heavily on trusting information sources.,They learn best when they ignore teachers.,They usually learn in the same way adults do.,They can learn properly without help from others.,1,The paragraph contrasts adults with children and states that children need to trust the people they learn from.,Inference,"[1] There are three ways to learn: You can research and systematically analyze information, you can conduct your own experiments, or you can believe what people tell you. For adults, learning new things usually involves a mix of all three strategies. But, for young children, the story is very different. Children need to be able to trust the people they learn information from in order to learn properly. And, if they don’t trust their teachers, they won’t learn as much."
L12-P01-S01,Lesson 12,"Adults usually learn through a ___ of research, experiments, and information from others.",mix,rejection,competition,shortage,1,The paragraph explicitly states that adult learning involves a mix of all three strategies.,Summary Cloze,"[1] There are three ways to learn: You can research and systematically analyze information, you can conduct your own experiments, or you can believe what people tell you. For adults, learning new things usually involves a mix of all three strategies. But, for young children, the story is very different. Children need to be able to trust the people they learn information from in order to learn properly. And, if they don’t trust their teachers, they won’t learn as much."
L12-P01-S02,Lesson 12,"For young children, learning properly requires ___ in the people who give them information.",trust,distance,speed,silence,1,The paragraph says children need to be able to trust the people they learn information from.,Summary Cloze,"[1] There are three ways to learn: You can research and systematically analyze information, you can conduct your own experiments, or you can believe what people tell you. For adults, learning new things usually involves a mix of all three strategies. But, for young children, the story is very different. Children need to be able to trust the people they learn information from in order to learn properly. And, if they don’t trust their teachers, they won’t learn as much."
L12-P01-S03,Lesson 12,"If children do not trust their teachers, they will learn ___.",less,more quickly,independently,only through experiments,1,The final sentence states that children will not learn as much if they do not trust their teachers.,Summary Cloze,"[1] There are three ways to learn: You can research and systematically analyze information, you can conduct your own experiments, or you can believe what people tell you. For adults, learning new things usually involves a mix of all three strategies. But, for young children, the story is very different. Children need to be able to trust the people they learn information from in order to learn properly. And, if they don’t trust their teachers, they won’t learn as much."
L12-P02-V01,Lesson 12,"As used in paragraph 2, the phrase “let alone” most nearly means:",much less,because of,at the same time as,instead of,1,"The sentence means children lack vocabulary, much less the reasoning ability needed for technical information.",Vocabulary,"[2] Before the age of eight or so, kids can’t really do much research on their own. They don’t have the vocabulary, let alone the reasoning ability, to acquire and analyze technical information. And while it’s true that they can conduct some basic experiments ― mix colors to see how they blend, or fill different shaped jars with liquids to understand the concept of volume ― their options are quite limited. Yet our children still manage to learn amazing amounts of information. Their brains, as most parents know, always want to gather facts. The questions can seem nonstop, like: Why is the sky blue? Why don’t people fall off the Earth if it’s round?"
L12-P02-F01,Lesson 12,"According to paragraph 2, why can’t children before about age eight do much research on their own?",They lack the vocabulary and reasoning ability to analyze technical information.,They refuse to ask questions about the world.,They already know most scientific facts.,They are not interested in experiments.,1,The paragraph states that they do not have the vocabulary or reasoning ability to acquire and analyze technical information.,Factual,"[2] Before the age of eight or so, kids can’t really do much research on their own. They don’t have the vocabulary, let alone the reasoning ability, to acquire and analyze technical information. And while it’s true that they can conduct some basic experiments ― mix colors to see how they blend, or fill different shaped jars with liquids to understand the concept of volume ― their options are quite limited. Yet our children still manage to learn amazing amounts of information. Their brains, as most parents know, always want to gather facts. The questions can seem nonstop, like: Why is the sky blue? Why don’t people fall off the Earth if it’s round?"
L12-P02-I01,Lesson 12,What does paragraph 2 suggest about children’s curiosity?,It is strong even though their independent research ability is limited.,It disappears once they conduct basic experiments.,It depends entirely on knowing technical vocabulary.,It is weaker than adults usually assume.,1,The paragraph says children still learn amazing amounts and ask nonstop questions despite limited options.,Inference,"[2] Before the age of eight or so, kids can’t really do much research on their own. They don’t have the vocabulary, let alone the reasoning ability, to acquire and analyze technical information. And while it’s true that they can conduct some basic experiments ― mix colors to see how they blend, or fill different shaped jars with liquids to understand the concept of volume ― their options are quite limited. Yet our children still manage to learn amazing amounts of information. Their brains, as most parents know, always want to gather facts. The questions can seem nonstop, like: Why is the sky blue? Why don’t people fall off the Earth if it’s round?"
L12-P02-S01,Lesson 12,"Before about age eight, children cannot easily research on their own because their vocabulary and reasoning are ___.",limited,complete,unnecessary,dangerous,1,The paragraph explains that young children lack the vocabulary and reasoning ability needed for technical research.,Summary Cloze,"[2] Before the age of eight or so, kids can’t really do much research on their own. They don’t have the vocabulary, let alone the reasoning ability, to acquire and analyze technical information. And while it’s true that they can conduct some basic experiments ― mix colors to see how they blend, or fill different shaped jars with liquids to understand the concept of volume ― their options are quite limited. Yet our children still manage to learn amazing amounts of information. Their brains, as most parents know, always want to gather facts. The questions can seem nonstop, like: Why is the sky blue? Why don’t people fall off the Earth if it’s round?"
L12-P02-S02,Lesson 12,"Children can conduct simple experiments, but their options for experimentation are quite ___.",limited,unlimited,technical,adult-like,1,The paragraph gives examples of simple experiments and then says their options are quite limited.,Summary Cloze,"[2] Before the age of eight or so, kids can’t really do much research on their own. They don’t have the vocabulary, let alone the reasoning ability, to acquire and analyze technical information. And while it’s true that they can conduct some basic experiments ― mix colors to see how they blend, or fill different shaped jars with liquids to understand the concept of volume ― their options are quite limited. Yet our children still manage to learn amazing amounts of information. Their brains, as most parents know, always want to gather facts. The questions can seem nonstop, like: Why is the sky blue? Why don’t people fall off the Earth if it’s round?"
L12-P02-S03,Lesson 12,"Even with these limits, children’s brains constantly want to gather ___.",facts,money,equipment,quotations,1,The paragraph says children’s brains always want to gather facts.,Summary Cloze,"[2] Before the age of eight or so, kids can’t really do much research on their own. They don’t have the vocabulary, let alone the reasoning ability, to acquire and analyze technical information. And while it’s true that they can conduct some basic experiments ― mix colors to see how they blend, or fill different shaped jars with liquids to understand the concept of volume ― their options are quite limited. Yet our children still manage to learn amazing amounts of information. Their brains, as most parents know, always want to gather facts. The questions can seem nonstop, like: Why is the sky blue? Why don’t people fall off the Earth if it’s round?"
L12-P03-V01,Lesson 12,"As used in paragraph 3, the word “readily” most nearly means:",easily,secretly,carelessly,rarely,1,"The paragraph asks how children acquire knowledge so readily, meaning how they acquire it easily despite limited abilities.",Vocabulary,"[3] This explosion of learning leads to the question: If kids’ ability to learn through analyzing information and experimentation is limited, how do they manage to acquire knowledge so readily? The answer comes down to a fundamental, and necessary, overreliance on the third method for learning: what others tell you. Put simply, learning for children usually means trusting what you’re told. And as with all situations involving trust, there is some risk involved. If your child’s source of information isn’t trustworthy, for instance, if a teacher isn’t responsible or knowledgeable, learning will suffer. That might not seem like a surprise to you. You want your child’s teachers to be knowledgeable. But, what you probably don’t realize is that in some ways, it’s your child’s perceptions of his or her teachers that may matter most for academic success. Does your child believe a teacher is worth trusting?"
L12-P03-F01,Lesson 12,"According to paragraph 3, what is the main answer to how children acquire knowledge?",They rely heavily on what others tell them.,They conduct complex experiments by themselves.,They read technical articles independently.,They learn only from their own mistakes.,1,The paragraph says the answer is children’s overreliance on the third method: what others tell them.,Factual,"[3] This explosion of learning leads to the question: If kids’ ability to learn through analyzing information and experimentation is limited, how do they manage to acquire knowledge so readily? The answer comes down to a fundamental, and necessary, overreliance on the third method for learning: what others tell you. Put simply, learning for children usually means trusting what you’re told. And as with all situations involving trust, there is some risk involved. If your child’s source of information isn’t trustworthy, for instance, if a teacher isn’t responsible or knowledgeable, learning will suffer. That might not seem like a surprise to you. You want your child’s teachers to be knowledgeable. But, what you probably don’t realize is that in some ways, it’s your child’s perceptions of his or her teachers that may matter most for academic success. Does your child believe a teacher is worth trusting?"
L12-P03-I01,Lesson 12,What can be inferred from paragraph 3 about academic success?,Children’s perceptions of teacher trustworthiness can influence it.,It depends only on how much teachers know in reality.,It is unrelated to whether students trust teachers.,It is determined mainly by children’s ability to do research.,1,The paragraph says a child’s perceptions of teachers may matter most for academic success.,Inference,"[3] This explosion of learning leads to the question: If kids’ ability to learn through analyzing information and experimentation is limited, how do they manage to acquire knowledge so readily? The answer comes down to a fundamental, and necessary, overreliance on the third method for learning: what others tell you. Put simply, learning for children usually means trusting what you’re told. And as with all situations involving trust, there is some risk involved. If your child’s source of information isn’t trustworthy, for instance, if a teacher isn’t responsible or knowledgeable, learning will suffer. That might not seem like a surprise to you. You want your child’s teachers to be knowledgeable. But, what you probably don’t realize is that in some ways, it’s your child’s perceptions of his or her teachers that may matter most for academic success. Does your child believe a teacher is worth trusting?"
L12-P03-S01,Lesson 12,Children’s learning usually means trusting what they are ___.,told,selling,testing,hiding,1,"The paragraph says, “learning for children usually means trusting what you’re told.”",Summary Cloze,"[3] This explosion of learning leads to the question: If kids’ ability to learn through analyzing information and experimentation is limited, how do they manage to acquire knowledge so readily? The answer comes down to a fundamental, and necessary, overreliance on the third method for learning: what others tell you. Put simply, learning for children usually means trusting what you’re told. And as with all situations involving trust, there is some risk involved. If your child’s source of information isn’t trustworthy, for instance, if a teacher isn’t responsible or knowledgeable, learning will suffer. That might not seem like a surprise to you. You want your child’s teachers to be knowledgeable. But, what you probably don’t realize is that in some ways, it’s your child’s perceptions of his or her teachers that may matter most for academic success. Does your child believe a teacher is worth trusting?"
L12-P03-S02,Lesson 12,"If a child’s information source is not trustworthy, learning will ___.",suffer,accelerate,become automatic,depend only on memory,1,The paragraph states that learning will suffer if the source of information is not trustworthy.,Summary Cloze,"[3] This explosion of learning leads to the question: If kids’ ability to learn through analyzing information and experimentation is limited, how do they manage to acquire knowledge so readily? The answer comes down to a fundamental, and necessary, overreliance on the third method for learning: what others tell you. Put simply, learning for children usually means trusting what you’re told. And as with all situations involving trust, there is some risk involved. If your child’s source of information isn’t trustworthy, for instance, if a teacher isn’t responsible or knowledgeable, learning will suffer. That might not seem like a surprise to you. You want your child’s teachers to be knowledgeable. But, what you probably don’t realize is that in some ways, it’s your child’s perceptions of his or her teachers that may matter most for academic success. Does your child believe a teacher is worth trusting?"
L12-P03-S03,Lesson 12,The paragraph emphasizes that a child’s ___ of teachers may be especially important.,perceptions,height,age,homework,1,The paragraph says the child’s perceptions of teachers may matter most for academic success.,Summary Cloze,"[3] This explosion of learning leads to the question: If kids’ ability to learn through analyzing information and experimentation is limited, how do they manage to acquire knowledge so readily? The answer comes down to a fundamental, and necessary, overreliance on the third method for learning: what others tell you. Put simply, learning for children usually means trusting what you’re told. And as with all situations involving trust, there is some risk involved. If your child’s source of information isn’t trustworthy, for instance, if a teacher isn’t responsible or knowledgeable, learning will suffer. That might not seem like a surprise to you. You want your child’s teachers to be knowledgeable. But, what you probably don’t realize is that in some ways, it’s your child’s perceptions of his or her teachers that may matter most for academic success. Does your child believe a teacher is worth trusting?"
L12-P04-V01,Lesson 12,"As used in paragraph 4, the word “primary” most nearly means:",main,earliest,temporary,hidden,1,"The paragraph refers to the primary way of learning, meaning the main way children learn about the world.",Vocabulary,"[4] Why does trust in a teacher’s ability matter so much? Because by the age of four, children are already using trustworthiness to judge who is worth listening to. If your primary way of learning about the world depends on getting information through other people, as it does for kids, then it becomes very important to figure out whose information you can trust. That’s just what the minds of preschoolers do."
L12-P04-F01,Lesson 12,"According to paragraph 4, what are children already doing by the age of four?",Using trustworthiness to decide who is worth listening to,Reading technical research articles independently,Choosing their own teachers at school,Remembering every fact they are told,1,"The paragraph states that by age four, children use trustworthiness to judge who is worth listening to.",Factual,"[4] Why does trust in a teacher’s ability matter so much? Because by the age of four, children are already using trustworthiness to judge who is worth listening to. If your primary way of learning about the world depends on getting information through other people, as it does for kids, then it becomes very important to figure out whose information you can trust. That’s just what the minds of preschoolers do."
L12-P04-I01,Lesson 12,What does paragraph 4 imply about preschoolers?,They actively sort information sources by reliability.,They cannot judge anything about other people.,They learn mostly through written research.,They trust every adult equally.,1,"Because children depend on others for information, their minds figure out whose information can be trusted.",Inference,"[4] Why does trust in a teacher’s ability matter so much? Because by the age of four, children are already using trustworthiness to judge who is worth listening to. If your primary way of learning about the world depends on getting information through other people, as it does for kids, then it becomes very important to figure out whose information you can trust. That’s just what the minds of preschoolers do."
L12-P04-S01,Lesson 12,"By about age four, children use trustworthiness to judge who is worth ___.",listening to,punishing,teaching grammar to,avoiding completely,1,The paragraph says children are already using trustworthiness to judge who is worth listening to.,Summary Cloze,"[4] Why does trust in a teacher’s ability matter so much? Because by the age of four, children are already using trustworthiness to judge who is worth listening to. If your primary way of learning about the world depends on getting information through other people, as it does for kids, then it becomes very important to figure out whose information you can trust. That’s just what the minds of preschoolers do."
L12-P04-S02,Lesson 12,"When children learn mainly through other people, it is important to know whose information they can ___.",trust,sell,translate,forget,1,The paragraph says it becomes very important to figure out whose information you can trust.,Summary Cloze,"[4] Why does trust in a teacher’s ability matter so much? Because by the age of four, children are already using trustworthiness to judge who is worth listening to. If your primary way of learning about the world depends on getting information through other people, as it does for kids, then it becomes very important to figure out whose information you can trust. That’s just what the minds of preschoolers do."
L12-P04-S03,Lesson 12,The minds of ___ are already doing this kind of trust evaluation.,preschoolers,scientists,teenagers only,college professors,1,The paragraph ends by saying that this is what the minds of preschoolers do.,Summary Cloze,"[4] Why does trust in a teacher’s ability matter so much? Because by the age of four, children are already using trustworthiness to judge who is worth listening to. If your primary way of learning about the world depends on getting information through other people, as it does for kids, then it becomes very important to figure out whose information you can trust. That’s just what the minds of preschoolers do."
L12-P05-V01,Lesson 12,"As used in paragraph 5, the word “deliberate” most nearly means:",intentional,careless,unnoticed,minor,1,"The familiar teacher made deliberate mistakes as part of the experiment, meaning the mistakes were intentional.",Vocabulary,"[5] A series of breakthrough experiments conducted by Paul Harris, a professor at Harvard’s Graduate School of Education, has shown just how important a role trust plays in learning. In one experiment, for example, Harris had preschoolers watch two different teachers ― one a familiar and beloved teacher, the other a teacher whom they had never met before ― provide names for both unusual as well as common objects. Following the experimenters’ instructions, the familiar teacher made a few deliberate mistakes in naming some objects in front of half of the children, but provided the correct names to the other half. After witnessing these events, the kids had to complete a task that required them to learn new facts. Those who had no reason to doubt their familiar teacher’s knowledge because they didn’t see her make any mistakes almost always approached the teacher they knew and loved with their questions about the new task. But, those who now doubted her knowledge and saw her make mistakes sought information from the new teacher. In even more surprising research, Harris has shown that kids as young as five are even willing to trust a new teacher over their parents based on differences in the perceived trustworthiness between the two. Children whose relationship with their parents is characterized by a lack of trust show a significant preference for seeking and accepting information from teachers they perceive as knowledgeable, even when that information conflicts with information provided by their own parents."
L12-P05-F01,Lesson 12,"According to paragraph 5, what did children do after seeing their familiar teacher make mistakes?",They sought information from the new teacher.,They refused to complete the new task.,They always asked their parents instead.,They stopped trusting all teachers permanently.,1,The paragraph states that children who saw the familiar teacher make mistakes sought information from the new teacher.,Factual,"[5] A series of breakthrough experiments conducted by Paul Harris, a professor at Harvard’s Graduate School of Education, has shown just how important a role trust plays in learning. In one experiment, for example, Harris had preschoolers watch two different teachers ― one a familiar and beloved teacher, the other a teacher whom they had never met before ― provide names for both unusual as well as common objects. Following the experimenters’ instructions, the familiar teacher made a few deliberate mistakes in naming some objects in front of half of the children, but provided the correct names to the other half. After witnessing these events, the kids had to complete a task that required them to learn new facts. Those who had no reason to doubt their familiar teacher’s knowledge because they didn’t see her make any mistakes almost always approached the teacher they knew and loved with their questions about the new task. But, those who now doubted her knowledge and saw her make mistakes sought information from the new teacher. In even more surprising research, Harris has shown that kids as young as five are even willing to trust a new teacher over their parents based on differences in the perceived trustworthiness between the two. Children whose relationship with their parents is characterized by a lack of trust show a significant preference for seeking and accepting information from teachers they perceive as knowledgeable, even when that information conflicts with information provided by their own parents."
L12-P05-I01,Lesson 12,What does paragraph 5 suggest about children’s trust?,It can depend more on perceived knowledge than on familiarity.,It is based only on whether they love a teacher.,It never changes after a teacher makes errors.,It always favors parents over teachers.,1,The experiments show that children may turn from a familiar teacher to a new teacher if the familiar teacher seems less knowledgeable.,Inference,"[5] A series of breakthrough experiments conducted by Paul Harris, a professor at Harvard’s Graduate School of Education, has shown just how important a role trust plays in learning. In one experiment, for example, Harris had preschoolers watch two different teachers ― one a familiar and beloved teacher, the other a teacher whom they had never met before ― provide names for both unusual as well as common objects. Following the experimenters’ instructions, the familiar teacher made a few deliberate mistakes in naming some objects in front of half of the children, but provided the correct names to the other half. After witnessing these events, the kids had to complete a task that required them to learn new facts. Those who had no reason to doubt their familiar teacher’s knowledge because they didn’t see her make any mistakes almost always approached the teacher they knew and loved with their questions about the new task. But, those who now doubted her knowledge and saw her make mistakes sought information from the new teacher. In even more surprising research, Harris has shown that kids as young as five are even willing to trust a new teacher over their parents based on differences in the perceived trustworthiness between the two. Children whose relationship with their parents is characterized by a lack of trust show a significant preference for seeking and accepting information from teachers they perceive as knowledgeable, even when that information conflicts with information provided by their own parents."
L12-P05-S01,Lesson 12,Paul Harris’s experiments showed that trust plays an important role in ___.,learning,exercise,language extinction,business planning,1,The paragraph begins by saying Harris’s experiments showed the importance of trust in learning.,Summary Cloze,"[5] A series of breakthrough experiments conducted by Paul Harris, a professor at Harvard’s Graduate School of Education, has shown just how important a role trust plays in learning. In one experiment, for example, Harris had preschoolers watch two different teachers ― one a familiar and beloved teacher, the other a teacher whom they had never met before ― provide names for both unusual as well as common objects. Following the experimenters’ instructions, the familiar teacher made a few deliberate mistakes in naming some objects in front of half of the children, but provided the correct names to the other half. After witnessing these events, the kids had to complete a task that required them to learn new facts. Those who had no reason to doubt their familiar teacher’s knowledge because they didn’t see her make any mistakes almost always approached the teacher they knew and loved with their questions about the new task. But, those who now doubted her knowledge and saw her make mistakes sought information from the new teacher. In even more surprising research, Harris has shown that kids as young as five are even willing to trust a new teacher over their parents based on differences in the perceived trustworthiness between the two. Children whose relationship with their parents is characterized by a lack of trust show a significant preference for seeking and accepting information from teachers they perceive as knowledgeable, even when that information conflicts with information provided by their own parents."
L12-P05-S02,Lesson 12,Children who saw the familiar teacher make mistakes began to ___ her knowledge.,doubt,increase,memorize,copy,1,The paragraph says those children now doubted her knowledge.,Summary Cloze,"[5] A series of breakthrough experiments conducted by Paul Harris, a professor at Harvard’s Graduate School of Education, has shown just how important a role trust plays in learning. In one experiment, for example, Harris had preschoolers watch two different teachers ― one a familiar and beloved teacher, the other a teacher whom they had never met before ― provide names for both unusual as well as common objects. Following the experimenters’ instructions, the familiar teacher made a few deliberate mistakes in naming some objects in front of half of the children, but provided the correct names to the other half. After witnessing these events, the kids had to complete a task that required them to learn new facts. Those who had no reason to doubt their familiar teacher’s knowledge because they didn’t see her make any mistakes almost always approached the teacher they knew and loved with their questions about the new task. But, those who now doubted her knowledge and saw her make mistakes sought information from the new teacher. In even more surprising research, Harris has shown that kids as young as five are even willing to trust a new teacher over their parents based on differences in the perceived trustworthiness between the two. Children whose relationship with their parents is characterized by a lack of trust show a significant preference for seeking and accepting information from teachers they perceive as knowledgeable, even when that information conflicts with information provided by their own parents."
L12-P05-S03,Lesson 12,Some young children may accept information from a knowledgeable teacher even when it conflicts with information from their ___.,parents,classmates,neighbors,siblings only,1,The paragraph states that children may trust a teacher over their parents based on perceived trustworthiness.,Summary Cloze,"[5] A series of breakthrough experiments conducted by Paul Harris, a professor at Harvard’s Graduate School of Education, has shown just how important a role trust plays in learning. In one experiment, for example, Harris had preschoolers watch two different teachers ― one a familiar and beloved teacher, the other a teacher whom they had never met before ― provide names for both unusual as well as common objects. Following the experimenters’ instructions, the familiar teacher made a few deliberate mistakes in naming some objects in front of half of the children, but provided the correct names to the other half. After witnessing these events, the kids had to complete a task that required them to learn new facts. Those who had no reason to doubt their familiar teacher’s knowledge because they didn’t see her make any mistakes almost always approached the teacher they knew and loved with their questions about the new task. But, those who now doubted her knowledge and saw her make mistakes sought information from the new teacher. In even more surprising research, Harris has shown that kids as young as five are even willing to trust a new teacher over their parents based on differences in the perceived trustworthiness between the two. Children whose relationship with their parents is characterized by a lack of trust show a significant preference for seeking and accepting information from teachers they perceive as knowledgeable, even when that information conflicts with information provided by their own parents."
L12-P06-V01,Lesson 12,"As used in paragraph 6, the word “astonishing” most nearly means:",surprising,ordinary,uncertain,temporary,1,"The paragraph introduces the most astonishing finding, meaning the most surprising finding.",Vocabulary,"[6] But, perhaps the most astonishing finding of all is that trust in teachers not only determines whether you’ll ask them for information and believe what they tell you, but also whether you’ll remember it later. Research by Mark Sabbagh at Queens University confirms that children’s minds actually block information from sources they view as less knowledgeable. This discovery has very clear implications. How well children remember facts doesn’t only depend on how much they study, but also on whether they believe they can trust the teacher who provided the information."
L12-P06-F01,Lesson 12,"According to paragraph 6, what did Mark Sabbagh’s research confirm?",Children’s minds can block information from sources they view as less knowledgeable.,Children remember facts only when they study for a long time.,Children never judge whether teachers are knowledgeable.,Children always remember information from unfamiliar adults.,1,The paragraph states that Sabbagh’s research confirms children’s minds block information from less knowledgeable sources.,Factual,"[6] But, perhaps the most astonishing finding of all is that trust in teachers not only determines whether you’ll ask them for information and believe what they tell you, but also whether you’ll remember it later. Research by Mark Sabbagh at Queens University confirms that children’s minds actually block information from sources they view as less knowledgeable. This discovery has very clear implications. How well children remember facts doesn’t only depend on how much they study, but also on whether they believe they can trust the teacher who provided the information."
L12-P06-I01,Lesson 12,What is one implication of paragraph 6?,A child may forget information if it comes from a teacher the child does not trust.,Memory depends only on repetition and study time.,Teachers’ trustworthiness affects questions but not memory.,Children remember all information from school equally well.,1,The paragraph says trust affects not only asking and believing but also remembering information later.,Inference,"[6] But, perhaps the most astonishing finding of all is that trust in teachers not only determines whether you’ll ask them for information and believe what they tell you, but also whether you’ll remember it later. Research by Mark Sabbagh at Queens University confirms that children’s minds actually block information from sources they view as less knowledgeable. This discovery has very clear implications. How well children remember facts doesn’t only depend on how much they study, but also on whether they believe they can trust the teacher who provided the information."
